trip_id,passenger_name,age,city,transport_mode,distance_km,fare,trip_start,trip_end,rating,weather_condition,payment_method
TRP11711,DENISE MURPHY,30.0,DELHI,BUS,38.76,755.1700000000001,,,4.9,CLOUDY,CARD
TRP11712,KELSEY COLON,45.0,MUMBAI,WALK,25.759999999999998,755.1700000000001,2026-05-04 02:43:00,2026-05-04 04:38:46,5.0,FOG,WALLET
TRP11713,RICKY PHILLIPS,45.0,MUMBAI,TRAIN,25.759999999999998,1079.86,2025-08-04 21:24:00,2025-08-04 22:49:19,4.5,STORM,WALLET
TRP11714,KEVIN GILBERT,45.0,BANGALORE,METRO,28.6,755.1700000000001,,,4.9,RAINY,CASH
TRP11715,SARAH HERRING,60.0,MUMBAI,METRO,37.51,755.1700000000001,,,5.0,STORM,CASH
TRP11716,,48.0,MUMBAI,AUTO,40.2,591.09,,2025-10-02 20:42:38,0.0,STORM,CASH
TRP11717,,62.0,MUMBAI,WALK,46.7,755.1700000000001,,,5.0,STORM,WALLET
TRP11718,TIFFANY NASH,49.0,DELHI,TAXI,36.01,1091.52,,,5.0,STORM,UPI
TRP11719,BRITTANY,42.0,DELHI,METRO,11.94,755.1700000000001,,,0.0,SUNNY,CASH
TRP11720,LINDSAY,45.0,HYDERABAD,BIKE,11.0,755.1700000000001,,2025-09-09 16:51:02,6.0,CLOUDY,CASH
TRP11721,STEPHANIE PHILLIPS,44.0,MUMBAI,WALK,38.38,648.98,,,5.0,FOG,UPI
TRP11722,DUANE DEAN,45.0,CHENNAI,TAXI,25.759999999999998,755.1700000000001,2025-09-24 19:50:00,2025-09-24 21:19:04,6.0,STORM,UPI
TRP11723,ANTHONY BROWN,59.0,PUNE,BUS,25.759999999999998,755.1700000000001,,,1.6,RAINY,CARD
TRP11724,MATTHEW LUCERO,45.0,HYDERABAD,WALK,25.759999999999998,457.77,,,5.0,CLOUDY,WALLET
TRP11725,JEFFREY RICHMOND,45.0,MUMBAI,METRO,24.44,755.1700000000001,,2025-10-17 10:02:33,4.1,SUNNY,CASH
TRP11726,,45.0,HYDERABAD,TAXI,25.759999999999998,755.1700000000001,,,6.0,FOG,CARD
TRP11727,JADE HOFFMAN,45.0,MUMBAI,BUS,18.6,755.1700000000001,,2025-08-05 23:45:22,5.0,RAINY,CASH
TRP11728,STACY SMITH,45.0,DELHI,WALK,19.73,755.1700000000001,,,4.9,SUNNY,CASH
TRP11729,NICOLE ROBERTSON,71.0,DELHI,WALK,4.4,1205.54,,2026-04-17 20:04:44,0.0,FOG,CARD
TRP11730,MICHELLE WONG,56.0,MUMBAI,METRO,19.7,755.1700000000001,,,2.2,RAINY,UPI
TRP11731,ROBERT,45.0,KOLKATA,METRO,27.67,755.1700000000001,,,1.2,SUNNY,CASH
TRP11732,,45.0,PUNE,TRAIN,25.759999999999998,914.34,,,1.0,SUNNY,CARD
TRP11733,JAMES WHITAKER,75.0,MUMBAI,BUS,25.759999999999998,755.1700000000001,,2025-10-23 11:20:38,6.0,STORM,CASH
TRP11734,,45.0,KOLKATA,BUS,48.47,435.74,,2026-01-17 14:34:59,0.0,SUNNY,CASH
TRP11735,ELIZABETH,16.0,CHENNAI,TAXI,16.43,755.1700000000001,,,4.0,SUNNY,WALLET
TRP11736,SEAN PETERSON,34.0,DELHI,METRO,11.42,755.1700000000001,,,5.0,STORM,CARD
TRP11737,PATRICK ALVAREZ,54.0,DELHI,BIKE,11.5,755.1700000000001,,2026-02-23 18:18:58,2.0,SUNNY,UPI
TRP11738,JASON DAVIS,45.0,MUMBAI,TAXI,25.759999999999998,124.8,2025-10-12 10:52:00,,6.0,FOG,UPI
TRP11739,GINA BROWN,57.0,DELHI,WALK,25.759999999999998,149.63,,,4.9,FOG,WALLET
TRP11740,TRACY MOORE,45.0,PUNE,METRO,20.04,755.1700000000001,,,6.0,SUNNY,CASH
TRP11741,,49.0,KOLKATA,METRO,13.36,1349.31,,,4.2,SUNNY,CASH
TRP11742,CHRISTOPHER KIRK,45.0,DELHI,WALK,25.759999999999998,1217.24,,2025-09-12 20:48:37,1.4,STORM,CASH
TRP11743,,45.0,DELHI,METRO,14.62,755.1700000000001,,,5.0,RAINY,UPI
TRP11744,,58.0,PUNE,WALK,19.33,1025.96,,2026-01-26 02:38:25,4.6,FOG,CASH
TRP11745,,45.0,PUNE,WALK,11.51,755.1700000000001,,,0.0,SUNNY,CARD
TRP11746,CHRISTOPHER DIXON,45.0,KOLKATA,METRO,25.759999999999998,755.1700000000001,,,5.0,SUNNY,CASH
TRP11747,PATRICK WRIGHT,45.0,MUMBAI,BUS,33.53,755.1700000000001,2025-05-27 08:12:00,2025-05-27 10:44:06,6.0,CLOUDY,WALLET
TRP11748,SCOTT WRIGHT,45.0,DELHI,WALK,32.4,755.1700000000001,2025-05-18 16:48:00,2025-05-18 19:28:03,4.5,STORM,UPI
TRP11749,MICHAEL,41.0,MUMBAI,AUTO,25.759999999999998,755.1700000000001,,,4.9,FOG,WALLET
TRP11750,SHARON GOMEZ,45.0,MUMBAI,AUTO,13.28,755.1700000000001,2026-04-27 14:48:00,,0.0,SUNNY,CASH
TRP11751,DAVID PEREZ,17.0,BANGALORE,TRAIN,49.26,1179.98,,2026-03-24 14:43:12,6.0,SUNNY,WALLET
TRP11752,CHRISTOPHER BENSON,45.0,CHENNAI,METRO,13.64,149.83,,,0.0,RAINY,CASH
TRP11753,BIANCA BAUER,45.0,PUNE,METRO,34.6,311.03,,,0.0,SUNNY,WALLET
TRP11754,JENNIFER WILSON,45.0,HYDERABAD,WALK,25.759999999999998,126.3,,,1.9,CLOUDY,CASH
TRP11755,BREANNA THOMAS,68.0,DELHI,TRAIN,25.759999999999998,755.1700000000001,,,0.0,RAINY,WALLET
TRP11756,,36.0,MUMBAI,BUS,25.759999999999998,380.85,,,5.0,SUNNY,UPI
TRP11757,OLIVIA,66.0,BANGALORE,TRAIN,25.759999999999998,755.1700000000001,,,0.0,FOG,UPI
TRP11758,ANGELA FREEMAN,27.0,PUNE,BIKE,25.759999999999998,755.1700000000001,,,1.5,SUNNY,CARD
TRP11759,DONNA CARROLL,45.0,KOLKATA,METRO,25.759999999999998,755.1700000000001,,,3.7,SUNNY,CASH
TRP11760,KARL LAM,45.0,DELHI,METRO,25.759999999999998,874.15,,,6.0,RAINY,CASH
TRP11761,BETHANY BEST,45.0,PUNE,METRO,25.759999999999998,1198.53,,,0.0,CLOUDY,WALLET
TRP11762,LAUREN HOLLAND,45.0,MUMBAI,AUTO,18.6,755.1700000000001,,,4.9,SUNNY,WALLET
TRP11763,SANDRA,59.0,MUMBAI,BUS,49.4,755.1700000000001,,,6.0,SUNNY,WALLET
TRP11764,MAURICE REYES,45.0,MUMBAI,BIKE,25.759999999999998,65.33,,2025-10-16 11:45:24,0.0,SUNNY,UPI
TRP11765,,45.0,MUMBAI,TAXI,25.759999999999998,755.1700000000001,,,5.0,SUNNY,WALLET
TRP11766,DANNY EVANS,45.0,KOLKATA,METRO,10.0,755.1700000000001,,,6.0,FOG,CASH
TRP11767,LAUREN MORRIS,45.0,DELHI,TRAIN,11.3,755.1700000000001,,2025-10-07 09:37:48,3.7,SUNNY,CARD
TRP11768,ADRIAN JACKSON,18.0,MUMBAI,BIKE,25.759999999999998,1318.13,,2025-05-15 13:29:57,6.0,RAINY,UPI
TRP11769,BRIAN LEWIS,45.0,MUMBAI,AUTO,25.759999999999998,755.1700000000001,,,0.0,SUNNY,WALLET
TRP11770,,70.0,DELHI,BUS,25.759999999999998,755.1700000000001,,,4.9,SUNNY,UPI
TRP11771,RICHARD DAVIS,45.0,HYDERABAD,BIKE,45.58,755.1700000000001,,2025-09-25 15:46:47,0.0,FOG,CARD
TRP11772,DUSTIN,51.0,HYDERABAD,BUS,15.7,1248.6,2026-03-30 09:09:00,,4.9,SUNNY,CARD
TRP11773,ERIN MORGAN,45.0,MUMBAI,TRAIN,25.759999999999998,755.1700000000001,2026-01-30 06:30:00,,5.0,RAINY,CASH
TRP11774,,45.0,MUMBAI,METRO,23.3,755.1700000000001,,,5.0,FOG,CASH
TRP11775,CRAIG DIXON,54.0,MUMBAI,BUS,25.759999999999998,755.1700000000001,,,0.0,CLOUDY,UPI
TRP11776,ANN STONE,18.0,DELHI,BIKE,25.759999999999998,755.1700000000001,,2026-02-27 23:49:51,0.0,STORM,CASH
TRP11777,,45.0,BANGALORE,TAXI,25.759999999999998,755.1700000000001,,,4.5,FOG,CASH
TRP11778,MELISSA,45.0,HYDERABAD,BUS,25.3,755.1700000000001,,2025-08-05 14:05:03,4.9,SUNNY,CARD
TRP11779,LISA WEBER,45.0,KOLKATA,WALK,38.59,755.1700000000001,,,4.6,SUNNY,CASH
TRP11780,SAMANTHA,45.0,BANGALORE,BUS,10.9,1374.81,,,3.7,RAINY,CASH
TRP11781,,52.0,MUMBAI,AUTO,49.4,435.53,,,6.0,CLOUDY,CASH
TRP11782,KENNETH MARTINEZ,45.0,PUNE,METRO,25.759999999999998,755.1700000000001,,,0.0,SUNNY,CASH
TRP11783,,41.0,MUMBAI,BIKE,48.5,605.97,,,0.0,FOG,CASH
TRP11784,,45.0,KOLKATA,WALK,25.759999999999998,1306.93,,,5.0,SUNNY,WALLET
TRP11785,BRANDON GARCIA,45.0,KOLKATA,AUTO,25.759999999999998,755.1700000000001,,2025-09-17 05:46:52,0.0,RAINY,CASH
TRP11786,,56.0,DELHI,BUS,35.5,755.1700000000001,2025-10-22 14:08:00,,6.0,SUNNY,CASH
TRP11787,HUNTER SULLIVAN,46.0,KOLKATA,AUTO,34.2,1264.69,,,6.0,STORM,CASH
TRP11788,TIMOTHY HENDERSON,36.0,DELHI,BUS,25.759999999999998,755.1700000000001,,2025-10-06 07:55:41,6.0,CLOUDY,CASH
TRP11789,,24.0,HYDERABAD,METRO,25.759999999999998,755.1700000000001,2025-05-11 16:27:00,2025-05-11 17:52:34,4.9,SUNNY,CASH
TRP11790,JOANNA,45.0,MUMBAI,BUS,8.64,1453.5,,,6.0,SUNNY,CASH
TRP11791,JUSTIN,18.0,CHENNAI,WALK,17.9,82.01,,,4.9,SUNNY,UPI
TRP11792,LAUREN GARCIA,45.0,MUMBAI,BIKE,40.17,179.5,,2025-10-03 22:35:39,5.0,STORM,CASH
TRP11793,TRACY PETERS,45.0,DELHI,BUS,25.759999999999998,241.15,,,4.9,STORM,CASH
TRP11794,TYLER,31.0,KOLKATA,WALK,25.759999999999998,755.1700000000001,,,6.0,STORM,CASH
TRP11795,,45.0,CHENNAI,AUTO,25.759999999999998,755.1700000000001,,2025-05-15 14:18:57,5.0,SUNNY,CASH
TRP11796,DANA IRWIN,45.0,BANGALORE,TRAIN,25.759999999999998,1421.48,,,4.8,STORM,CASH
TRP11797,JOHN BALDWIN,65.0,PUNE,BUS,25.759999999999998,1023.76,,2026-02-24 09:25:09,0.0,SUNNY,WALLET
TRP11798,WAYNE LEE,45.0,MUMBAI,TRAIN,25.759999999999998,1137.27,,,0.0,STORM,CASH
TRP11799,,25.0,HYDERABAD,AUTO,25.759999999999998,1381.07,2026-05-05 09:02:00,2026-05-05 11:30:24,6.0,STORM,CASH
TRP11800,KEVIN,27.0,HYDERABAD,BIKE,16.9,1338.18,,2026-03-12 11:32:07,0.0,SUNNY,CASH
TRP11801,ROSE HARRISON,45.0,MUMBAI,METRO,15.3,755.1700000000001,,,0.0,STORM,CASH
TRP11802,DANIEL MCCORMICK,45.0,DELHI,TAXI,25.759999999999998,755.1700000000001,,,6.0,CLOUDY,CASH
TRP11803,DAVID,16.0,MUMBAI,BIKE,24.4,755.1700000000001,2026-01-05 02:55:00,,0.0,STORM,UPI
TRP11804,,45.0,MUMBAI,METRO,25.759999999999998,1342.5,,,1.5,SUNNY,CARD
TRP11805,CHRISTOPHER CARROLL,71.0,MUMBAI,TRAIN,20.0,35.65,,,6.0,SUNNY,CASH
TRP11806,ARTHUR,45.0,DELHI,METRO,25.759999999999998,1495.13,,2025-05-22 10:29:05,4.9,SUNNY,WALLET
TRP11807,JUSTIN PALMER,52.0,MUMBAI,METRO,28.3,755.1700000000001,,,6.0,SUNNY,CASH
TRP11808,CHELSEA,45.0,DELHI,BUS,25.759999999999998,755.1700000000001,,,0.0,STORM,WALLET
TRP11809,WILLIAM BRADSHAW,45.0,PUNE,BUS,33.81,155.55,,2025-10-07 18:32:06,6.0,CLOUDY,CASH
TRP11810,MICHAEL,45.0,DELHI,WALK,25.759999999999998,261.94,,2025-08-04 15:28:45,1.1,SUNNY,UPI
TRP11811,,45.0,HYDERABAD,BUS,25.759999999999998,755.1700000000001,,,4.9,FOG,UPI
TRP11812,KIMBERLY,40.0,KOLKATA,TAXI,25.759999999999998,1172.27,,2025-10-21 19:34:39,4.9,SUNNY,UPI
TRP11813,BRANDON FOSTER,75.0,CHENNAI,BUS,40.0,755.1700000000001,,2025-06-18 18:09:36,6.0,SUNNY,CASH
TRP11814,,45.0,MUMBAI,BUS,25.759999999999998,755.1700000000001,,2026-04-01 18:57:37,0.0,CLOUDY,CASH
TRP11815,,45.0,MUMBAI,TRAIN,25.759999999999998,677.43,,,5.0,RAINY,CARD
TRP11816,CURTIS,45.0,BANGALORE,BUS,37.1,755.1700000000001,,,6.0,CLOUDY,CASH
TRP11817,,45.0,MUMBAI,AUTO,25.759999999999998,629.83,,,4.9,SUNNY,CASH
TRP11818,MICHAEL FOX,72.0,BANGALORE,TAXI,25.759999999999998,755.1700000000001,2026-04-08 08:18:00,2026-04-08 11:12:22,4.9,FOG,CASH
TRP11819,JOANNA JEFFERSON,52.0,DELHI,METRO,25.759999999999998,755.1700000000001,,,4.9,STORM,CARD
TRP11820,MATHEW NORTON,45.0,MUMBAI,AUTO,48.0,755.1700000000001,,,6.0,RAINY,WALLET
TRP11821,KIMBERLY,45.0,HYDERABAD,TAXI,45.0,755.1700000000001,,,6.0,CLOUDY,CASH
TRP11822,,45.0,KOLKATA,BIKE,13.6,1450.38,,2025-10-29 23:47:08,5.0,SUNNY,CASH
TRP11823,CARLOS FERRELL,42.0,HYDERABAD,TRAIN,9.92,755.1700000000001,2026-04-19 12:30:00,,3.4,RAINY,CARD
TRP11824,,45.0,DELHI,AUTO,25.759999999999998,622.54,,,5.0,SUNNY,UPI
TRP11825,DAVID GARCIA,71.0,DELHI,METRO,25.759999999999998,1302.26,,2025-05-21 21:43:32,5.0,STORM,CASH
TRP11826,JOCELYN,31.0,CHENNAI,BUS,9.6,632.51,,,4.9,STORM,UPI
TRP11827,DAVID BRENNAN,67.0,BANGALORE,BUS,35.2,755.1700000000001,,,4.9,SUNNY,CARD
TRP11828,JILL,71.0,HYDERABAD,METRO,12.4,502.63,,2025-10-21 14:42:16,0.0,SUNNY,CASH
TRP11829,KEVIN FREEMAN,37.0,BANGALORE,METRO,35.54,755.1700000000001,,,4.9,RAINY,CASH
TRP11830,,26.0,KOLKATA,BUS,44.29,1011.38,,,6.0,SUNNY,CASH
TRP11831,KATHERINE COHEN,45.0,DELHI,AUTO,47.3,755.1700000000001,,,0.0,SUNNY,CASH
TRP11832,MICHAEL,45.0,MUMBAI,BUS,25.759999999999998,755.1700000000001,,2025-09-28 02:37:12,6.0,SUNNY,CASH
TRP11833,PEGGY LYNCH,27.0,CHENNAI,AUTO,25.759999999999998,755.1700000000001,2026-01-04 07:49:00,,6.0,STORM,CASH
TRP11834,MATTHEW FERRELL,45.0,CHENNAI,WALK,35.6,755.1700000000001,2025-06-17 13:08:00,2025-06-17 14:09:50,6.0,SUNNY,CARD
TRP11835,JEFFREY GARCIA,66.0,BANGALORE,WALK,15.2,1095.14,,,4.9,SUNNY,CASH
TRP11836,JACOB ALLEN,51.0,MUMBAI,WALK,25.759999999999998,974.49,,,2.5,FOG,CARD
TRP11837,,45.0,PUNE,BUS,25.759999999999998,124.42,,,0.0,STORM,CASH
TRP11838,JAMIE MARTIN,45.0,BANGALORE,AUTO,25.759999999999998,755.1700000000001,,,6.0,SUNNY,CASH
TRP11839,,45.0,DELHI,BUS,25.759999999999998,1291.99,2025-12-04 19:28:00,,6.0,SUNNY,WALLET
TRP11840,CHARLES JOHNSON,45.0,HYDERABAD,TRAIN,27.94,76.52,2026-02-08 12:17:00,2026-02-08 13:55:01,5.0,FOG,WALLET
TRP11841,ROBERT REILLY,45.0,DELHI,TAXI,25.759999999999998,755.1700000000001,,,0.0,SUNNY,CARD
TRP11842,ANNE,37.0,HYDERABAD,WALK,25.759999999999998,755.1700000000001,,,6.0,SUNNY,CARD
TRP11843,,45.0,MUMBAI,METRO,25.759999999999998,755.1700000000001,,,0.0,SUNNY,CASH
TRP11844,PATRICK WOODARD,65.0,PUNE,WALK,25.759999999999998,755.1700000000001,,,5.0,SUNNY,UPI
TRP11845,AMY CABRERA,45.0,DELHI,TRAIN,44.2,779.08,,2025-06-19 22:19:13,4.9,SUNNY,UPI
TRP11846,AMY LYONS,62.0,BANGALORE,BIKE,25.759999999999998,755.1700000000001,,,4.3,CLOUDY,CARD
TRP11847,SUSAN GILLESPIE,27.0,MUMBAI,METRO,25.759999999999998,543.3,,,4.9,SUNNY,UPI
TRP11848,BEVERLY MOORE,45.0,KOLKATA,TRAIN,1.4,1176.96,2025-11-17 23:38:00,,4.9,STORM,CASH
TRP11849,JOHNNY PORTER,54.0,PUNE,TAXI,21.9,755.1700000000001,,2025-11-10 05:47:09,5.0,CLOUDY,CASH
TRP11850,ANTHONY HEATH,45.0,DELHI,BUS,15.21,260.89,,,3.1,CLOUDY,WALLET
TRP11851,ROBERT REYES,45.0,BANGALORE,AUTO,6.73,123.75,,,5.0,SUNNY,WALLET
TRP11852,SANDRA ALEXANDER,45.0,PUNE,BUS,3.64,145.91,,2025-07-18 01:27:54,0.0,SUNNY,WALLET
TRP11853,TARA,18.0,MUMBAI,AUTO,36.39,755.1700000000001,,,6.0,SUNNY,CARD
TRP11854,,45.0,HYDERABAD,METRO,25.759999999999998,755.1700000000001,2025-05-18 08:38:00,2025-05-18 09:21:10,5.0,SUNNY,WALLET
TRP11855,ASHLEY WALTERS,45.0,MUMBAI,BUS,5.55,755.1700000000001,2026-01-15 09:01:00,,5.0,SUNNY,WALLET
TRP11856,AMBER MCNEIL,71.0,DELHI,WALK,14.8,914.8,2025-08-22 19:40:00,,2.8,STORM,CASH
TRP11857,CARRIE,49.0,DELHI,BUS,43.47,312.89,,2025-12-27 22:38:35,6.0,FOG,CASH
TRP11858,ELIZABETH SIMS,34.0,MUMBAI,METRO,25.759999999999998,380.24,,2026-02-09 06:31:43,4.9,CLOUDY,CASH
TRP11859,ABIGAIL PATTERSON,39.0,HYDERABAD,BIKE,18.45,755.1700000000001,2025-07-23 16:16:00,,5.0,SUNNY,UPI
TRP11860,WILLIAM THOMAS,50.0,CHENNAI,METRO,25.759999999999998,235.15,,,4.9,STORM,CARD
TRP11861,,45.0,KOLKATA,METRO,25.759999999999998,165.43,,,6.0,FOG,CARD
TRP11862,SARAH PRICE,45.0,PUNE,METRO,25.759999999999998,755.1700000000001,,,0.0,SUNNY,CASH
TRP11863,KIM,45.0,MUMBAI,BUS,21.29,1377.8,,2025-06-08 03:08:46,5.0,STORM,CASH
TRP11864,JACLYN GORDON,45.0,HYDERABAD,BIKE,25.759999999999998,609.39,,,5.0,STORM,WALLET
TRP11865,KIMBERLY MCKAY,33.0,CHENNAI,BIKE,25.759999999999998,755.1700000000001,,,5.0,SUNNY,CASH
TRP11866,GABRIEL LAMB,45.0,BANGALORE,BUS,47.9,755.1700000000001,2025-09-17 11:01:00,,6.0,SUNNY,UPI
TRP11867,SUSAN EWING,45.0,MUMBAI,WALK,25.759999999999998,1259.84,2025-06-16 21:31:00,,0.0,CLOUDY,CASH
TRP11868,ASHLEY LEE,45.0,DELHI,METRO,25.759999999999998,1287.08,,,0.0,FOG,UPI
TRP11869,COURTNEY RICHARD,68.0,DELHI,TRAIN,25.759999999999998,1074.54,2026-01-24 23:34:00,,4.9,FOG,CASH
TRP11870,THOMAS WARD,45.0,KOLKATA,TAXI,49.1,755.1700000000001,2026-01-24 01:36:00,,0.0,SUNNY,CASH
TRP11871,PETER SMITH,42.0,DELHI,AUTO,25.759999999999998,492.01,,,6.0,SUNNY,UPI
TRP11872,,45.0,PUNE,BIKE,26.2,1083.28,,,0.0,SUNNY,UPI
TRP11873,,45.0,DELHI,TRAIN,25.759999999999998,755.1700000000001,,2026-01-03 11:41:54,4.9,RAINY,CASH
TRP11874,BLAKE TRUJILLO,45.0,BANGALORE,METRO,25.759999999999998,755.1700000000001,,,5.0,SUNNY,UPI
TRP11875,LISA HARVEY,45.0,HYDERABAD,TRAIN,23.4,142.53,,,0.0,SUNNY,CASH
TRP11876,AMY,20.0,DELHI,BUS,6.68,755.1700000000001,,2025-05-15 21:24:25,0.0,RAINY,CASH
TRP11877,,45.0,BANGALORE,BIKE,25.759999999999998,755.1700000000001,,,6.0,STORM,CASH
TRP11878,RICHARD NICHOLS,51.0,MUMBAI,TAXI,17.69,252.1,2025-06-04 21:40:00,2025-06-05 00:05:50,0.0,CLOUDY,CASH
TRP11879,,45.0,PUNE,METRO,25.759999999999998,755.1700000000001,,,0.0,RAINY,CASH
TRP11880,JORGE THOMAS,45.0,DELHI,METRO,41.77,755.1700000000001,,,6.0,SUNNY,CASH
TRP11881,THOMAS NELSON,67.0,CHENNAI,TAXI,2.79,1336.17,,,6.0,STORM,CASH
TRP11882,LAUREN,45.0,BANGALORE,TRAIN,25.759999999999998,755.1700000000001,,,6.0,STORM,CARD
TRP11883,BRETT,65.0,MUMBAI,TAXI,25.759999999999998,757.65,2025-09-14 09:06:00,,5.0,SUNNY,UPI
TRP11884,MANUEL HERNANDEZ,45.0,PUNE,AUTO,7.1,755.1700000000001,,,1.9,CLOUDY,CASH
TRP11885,LUIS BARTON,45.0,DELHI,TRAIN,25.759999999999998,755.1700000000001,,,4.9,SUNNY,CASH
TRP11886,AMANDA BLACK,64.0,MUMBAI,METRO,25.759999999999998,755.1700000000001,2026-03-01 07:40:00,2026-03-01 10:18:31,6.0,RAINY,UPI
TRP11887,JASON,25.0,HYDERABAD,TRAIN,25.759999999999998,1344.91,2025-10-27 09:37:00,2025-10-27 11:49:41,0.0,RAINY,CASH
TRP11888,IAN HUNT,45.0,DELHI,METRO,25.759999999999998,231.01,,2026-02-27 10:21:48,5.0,RAINY,UPI
TRP11889,AMY JOHNSON,56.0,MUMBAI,AUTO,27.14,209.27,,2025-09-22 16:55:55,0.0,CLOUDY,CASH
TRP11890,CARLOS,64.0,DELHI,TRAIN,29.0,755.1700000000001,,,4.9,SUNNY,CASH
TRP11891,DANIEL FOX,45.0,MUMBAI,AUTO,33.8,498.35,,2026-02-23 19:56:33,0.0,STORM,CASH
TRP11892,,45.0,KOLKATA,TAXI,26.78,755.1700000000001,,2025-12-05 10:41:39,3.7,SUNNY,CARD
TRP11893,MARK MILLER,31.0,MUMBAI,METRO,29.5,1446.65,,2026-03-03 22:10:11,6.0,STORM,WALLET
TRP11894,,41.0,PUNE,BUS,15.6,755.1700000000001,2025-06-02 02:11:00,,0.0,SUNNY,CASH
TRP11895,DEBRA HARRIS,45.0,BANGALORE,BIKE,25.759999999999998,755.1700000000001,,,6.0,RAINY,CASH
TRP11896,,45.0,MUMBAI,BIKE,25.759999999999998,755.1700000000001,,,5.0,SUNNY,WALLET
TRP11897,SCOTT GARCIA,45.0,DELHI,METRO,8.33,755.1700000000001,,,5.0,FOG,CASH
TRP11898,AARON LITTLE,45.0,CHENNAI,TAXI,25.759999999999998,688.99,,,3.7,SUNNY,CASH
TRP11899,,18.0,DELHI,BIKE,27.89,327.65,,,6.0,SUNNY,CASH
TRP11900,,45.0,DELHI,METRO,25.759999999999998,155.22,,,1.8,STORM,CARD
TRP11901,ASHLEY,56.0,DELHI,BIKE,25.759999999999998,755.1700000000001,,2025-08-02 16:44:24,5.0,CLOUDY,WALLET
TRP11902,,45.0,BANGALORE,METRO,25.759999999999998,595.71,2026-04-18 08:37:00,,4.9,SUNNY,WALLET
TRP11903,DEBORAH PETTY,53.0,MUMBAI,METRO,25.759999999999998,755.1700000000001,,,1.9,STORM,UPI
TRP11904,SHERRI,45.0,DELHI,METRO,32.6,1207.28,2025-08-26 04:23:00,,5.0,FOG,CARD
TRP11905,,45.0,BANGALORE,BUS,25.759999999999998,755.1700000000001,,,5.0,FOG,CARD
TRP11906,ANNA LEE,45.0,PUNE,METRO,45.33,755.1700000000001,,,0.0,SUNNY,CASH
TRP11907,MARY ANDREWS,45.0,BANGALORE,BUS,25.759999999999998,755.1700000000001,,,0.0,SUNNY,CASH
TRP11908,ROBERT MORAN,56.0,DELHI,BIKE,25.759999999999998,755.1700000000001,,2025-12-17 21:52:02,5.0,CLOUDY,CARD
TRP11909,MICHAEL,63.0,BANGALORE,WALK,39.48,176.77,2025-05-18 22:17:00,,6.0,SUNNY,CASH
TRP11910,KEVIN FLYNN,39.0,DELHI,TRAIN,37.64,904.65,,,4.9,SUNNY,CARD
TRP11911,DANIEL,23.0,MUMBAI,AUTO,29.2,755.1700000000001,,2026-04-17 06:03:24,4.9,CLOUDY,UPI
TRP11912,,45.0,MUMBAI,WALK,1.85,143.92,2026-04-08 17:09:00,2026-04-08 18:07:36,4.9,CLOUDY,CARD
TRP11913,CONNIE JONES MD,18.0,KOLKATA,METRO,25.759999999999998,755.1700000000001,,,6.0,RAINY,CASH
TRP11914,LARRY GIBSON,32.0,PUNE,TRAIN,25.759999999999998,1187.71,2026-05-07 02:54:00,2026-05-07 03:07:42,0.0,SUNNY,CARD
TRP11915,COLLEEN KING,45.0,MUMBAI,TAXI,6.4,1250.56,2025-12-15 12:59:00,,5.0,SUNNY,CASH
TRP11916,,45.0,CHENNAI,METRO,18.5,879.6,2026-01-24 01:35:00,2026-01-24 03:29:55,4.9,SUNNY,CASH
TRP11917,ERIC,43.0,MUMBAI,BUS,44.2,755.1700000000001,,,4.9,RAINY,CASH
TRP11918,DOUGLAS LOPEZ,25.0,CHENNAI,TRAIN,25.759999999999998,1168.44,,,6.0,SUNNY,CASH
TRP11919,,20.0,DELHI,BUS,25.759999999999998,755.1700000000001,,,6.0,SUNNY,CASH
TRP11920,JOSHUA,74.0,DELHI,TRAIN,34.9,609.59,,,4.9,CLOUDY,CASH
TRP11921,JOSHUA MCGEE,45.0,MUMBAI,BIKE,4.83,755.1700000000001,2025-08-05 01:08:00,,0.0,FOG,WALLET
TRP11922,JENNIFER ROACH,40.0,MUMBAI,WALK,25.759999999999998,755.1700000000001,,,6.0,CLOUDY,CARD
TRP11923,,45.0,PUNE,TAXI,22.9,755.1700000000001,,,5.0,FOG,CASH
TRP11924,,45.0,MUMBAI,TRAIN,3.3,755.1700000000001,,2026-02-10 03:05:47,4.9,SUNNY,WALLET
TRP11925,CHRISTINA WALTON,45.0,HYDERABAD,TAXI,25.759999999999998,755.1700000000001,,,0.0,SUNNY,CASH
TRP11926,TIMOTHY,54.0,DELHI,TAXI,6.29,755.1700000000001,,2025-10-15 17:20:04,5.0,SUNNY,CASH
TRP11927,,45.0,DELHI,WALK,25.759999999999998,241.13,,2025-11-22 04:39:02,5.0,CLOUDY,CARD
TRP11928,BRITTNEY,45.0,MUMBAI,BIKE,45.53,755.1700000000001,2025-09-16 08:51:00,,5.0,SUNNY,CASH
TRP11929,TYLER GREENE,45.0,MUMBAI,METRO,8.41,1139.36,,2025-06-18 04:28:32,5.0,STORM,CASH
TRP11930,,59.0,MUMBAI,METRO,6.34,858.96,2025-07-14 16:32:00,,6.0,CLOUDY,CASH
TRP11931,ROBERT SPENCER,45.0,HYDERABAD,METRO,25.759999999999998,755.1700000000001,,,6.0,SUNNY,CASH
TRP11932,NICHOLAS NIXON,45.0,BANGALORE,TAXI,32.33,709.59,,,5.0,FOG,CARD
